Date,Open,High,Low,Close
20070510,8293.5,8294,8151.5,8165.5
20070511,8156,8280,8096.5,8271
20070514,8297.5,8320.5,8234.5,8260.5
20070515,8213.5,8312.5,8206,8292.5
20070516,8262,8311,8247,8278.5
20070517,8311.5,8322,8268.5,8279.5
20070518,8269.5,8403.5,8265.5,8400
20070521,8406,8428,8382,8412.5
20070522,8399,8460.5,8390,8447.5
20070523,8436,8530,8436,8529.5
20070524,8491,8557,8451.5,8475.5
20070525,8457.5,8527.5,8439,8519.5
20070529,8543.5,8567.5,8513.5,8549
20070530,8518.5,8567,8453,8554
20070531,8610,8672,8606.5,8663
20070601,8669,8778.5,8662.5,8737
20070604,8738.5,8784.5,8709,8753.5
20070605,8746,8776.5,8626.5,8650
20070606,8695.5,8701.5,8475,8484
20070607,8508.5,8554,8349,8372
20070608,8341.5,8413,8265.5,8364.5
20070611,8431,8511.5,8395.5,8505
20070612,8453.5,8508,8392.5,8453
20070613,8412.5,8468,8360,8437
20070614,8510,8628.5,8510,8622
20070615,8620.5,8801,8618,8783
20070618,8792.5,8860,8777.5,8802.5
20070619,8804,8841.5,8776.5,8826
20070620,8832.5,8897,8811.5,8850.5
20070621,8794.5,8821,8665.5,8727.5
20070622,8767,8775,8644,8656.5
20070625,8673,8728,8586.5,8705.5
20070626,8630,8661,8574,8631.5
20070627,8560,8579,8505.5,8557
20070628,8649.5,8712,8622,8696.5
20070629,8707,8766.5,8656.5,8712.5
20070702,8718,8735,8665,8689
20070703,8741.5,8818.5,8741.5,8804
20070704,8791,8840.5,8790,8827
20070705,8836,8868.5,8693.5,8705
20070706,8722,8798.5,8692,8773
20070709,8830,8866,8804.5,8837.5
20070710,8820,8855,8678,8714.5
20070711,8604,8656.5,8543,8637
20070712,8680,8806.5,8621.5,8799
20070713,8867.5,8895,8803.5,8830
20070716,8824.5,8871.5,8813,8842.5
20070717,8826,8837.5,8732.5,8763.5
20070718,8678,8697.5,8585,8615.5
20070719,8697,8744,8673,8726.5
20070720,8698,8739.5,8557,8565.5
20070723,8623,8679.5,8565.5,8665.5
20070724,8646,8666,8534,8567
20070725,8472,8517,8390,8424
20070726,8451,8477,8176,8209
20070727,8178,8259.5,8096.5,8162
20070730,8178.5,8238,8101,8226
20070731,8246,8358,8243,8318
20070801,8105.5,8273,8093,8234
20070802,8255.5,8290.5,8218.5,8251
20070803,8290,8290,8139,8150.5
20070806,8130,8218,8084,8205.5
20070807,8230.5,8291.5,8181,8273.5
20070808,8298.5,8331.5,8251.5,8302.5
20070809,8318,8318,8143,8160
20070810,8066,8158.5,8012.5,8119
20070813,8177,8194,8103.5,8171
20070814,8120,8206,8095,8170.5
20070815,8077,8187.5,8057,8152
20070816,7995,8061.5,7900.5,7906.5
20070817,7975,8206.5,7903,8091
20070820,8133,8159.5,8091,8110
20070821,8158,8180,8055,8119.5
20070822,8123.5,8229.5,8120,8177.5
20070823,8292,8303,8169,8178
20070824,8195.5,8240,8163.5,8230.5
20070827,8248.5,8252,8172,8184
20070828,8160,8180,8115.5,8145.5
20070829,8070,8162.5,8053.5,8137
20070830,8192.5,8240,8115.5,8224
20070831,8279,8386.5,8235.5,8380.5
20070903,8359.5,8377,8327.5,8344.5
20070904,8331.5,8426,8293,8411
20070905,8377.5,8414.5,8273.5,8313
20070906,8325,8347,8201,8335
20070907,8286,8321.5,8111,8154
20070910,8109.5,8158.5,8056,8078
20070911,8140,8171.5,8105,8154
20070912,8141,8168.5,8111.5,8149
20070913,8141,8232.5,8116.5,8217.5
20070914,8195.5,8208,8130,8182.5
20070917,8176.5,8217,8118.5,8170.5
20070918,8145,8273.5,8125.5,8257.5
20070919,8390,8456,8381,8414.5
20070920,8402,8433,8377,8411.5
20070921,8389.5,8489,8386.5,8475.5
20070924,8468.5,8476,8438.5,8459
20070925,8429,8466.5,8395,8448.5
20070926,8483,8499.5,8464,8475.5
20070927,8524,8558,8510.5,8532.5
20070928,8548.5,8557.5,8429,8539
20071001,8521.5,8619.5,8506,8613
20071002,8619,8643,8595.5,8614.5
20071003,8636,8641,8598,8626.5
20071004,8622,8633.5,8578,8615
20071005,8600,8680,8600,8666
20071008,8658,8675,8615.5,8636.5
20071009,8658,8678,8617.5,8641
20071010,8673,8676.5,8617,8635
20071011,8674,8724.5,8642,8701.5
20071012,8636,8714,8626.5,8689
20071015,8685,8696.5,8606,8627
20071016,8629,8632,8581.5,8609.5
20071017,8601,8673,8596,8623.5
20071018,8663.5,8670.5,8544,8580.5
20071019,8551,8596,8516.5,8540
20071022,8414.5,8483.5,8400.5,8440
20071023,8498,8525.5,8470,8491
20071024,8492,8513.5,8454.5,8496
20071025,8529,8613.5,8515.5,8551
20071026,8600.5,8615.5,8564,8591
20071029,8661,8666,8627,8653.5
20071030,8637,8643,8610.5,8631.5
20071031,8613,8670.5,8606.5,8656
20071101,8661,8672.5,8491,8497.5
20071102,8462.5,8507.5,8426.5,8492.5
20071105,8454,8465.5,8407.5,8438.5
20071106,8483,8495.5,8458.5,8474
20071107,8461.5,8486,8371,8418.5
20071108,8346,8477.5,8336,8439.5
20071109,8497,8551.5,8423,8466.5
20071112,8413,8461.5,8395,8441
20071113,8385.5,8422,8384,8399.5
20071114,8488,8507.5,8392,8417
20071115,8400,8431.5,8245,8255
20071116,8241.5,8283.5,8187.5,8252
20071119,8245.5,8265,8124,8141.5
20071120,8180,8261.5,8150.5,8213.5
20071121,8162.5,8188.5,8095,8185
20071122,8145,8205,8107.5,8183
20071123,8178,8250,8165,8238
20071126,8287.5,8301,8177.5,8203
20071127,8128,8190.5,8061,8174.5
20071128,8169,8377,8154.5,8365.5
20071129,8392.5,8412.5,8345,8385.5
20071130,8408,8512.5,8395.5,8490.5
20071203,8460,8506,8439,8462
20071204,8438.5,8466,8400,8433
20071205,8458,8564.5,8453.5,8554
20071206,8583.5,8622,8519.5,8558
20071207,8598.5,8620,8565,8606
20071210,8579.5,8665.5,8555.5,8643
20071211,8657.5,8678.5,8591,8636.5
20071212,8544.5,8729,8531.5,8666
20071213,8627.5,8641,8522,8534
20071214,8570.5,8590.5,8476.5,8538
20071217,8465,8475,8399,8422
20071218,8399.5,8548,8380,8411
20071219,8455.5,8477.5,8374.5,8436.5
20071220,8433.5,8514.5,8431,8469.5
20071221,8526,8619.5,8521.5,8593.5
20071227,8666,8759.5,8563.5,8585.5
20071228,8601.5,8656.5,8579.5,8647
20080102,8612,8687,8479,8514.5
20080103,8542,8551.5,8436.5,8498
20080104,8490.5,8494.5,8352.5,8385.5
20080107,8346.5,8439.5,8341.5,8414
20080108,8399,8502.5,8395.5,8430.5
20080109,8375,8413,8336.5,8361
20080110,8371.5,8406,8270.5,8338.5
20080111,8276.5,8319,8249,8292
20080114,8274.5,8333,8252.5,8308
20080115,8266.5,8292.5,8124,8148.5
20080116,8075,8124.5,8017.5,8051.5
20080117,8066.5,8114.5,7944,7949
20080118,7971.5,8068,7849,7893
20080121,7826.5,7841,7319,7368.5
20080122,7227,7440,6955,7358.5
20080123,7317.5,7440.5,6888.5,6906
20080124,7258,7406.5,7220,7346.5
20080125,7461.5,7554,7331.5,7347.5
20080128,7121.5,7385,7114.5,7380
20080129,7423.5,7479,7363.5,7418
20080130,7407.5,7469,7368,7402.5
20080131,7361.5,7458.5,7234,7409.5
20080201,7465.5,7582,7447.5,7492
20080204,7568,7602.5,7516,7530
20080205,7529,7537.5,7284,7311.5
20080206,7234.5,7403.5,7217.5,7369.5
20080207,7310.5,7378,7192.5,7332
20080208,7336.5,7394.5,7242.5,7285
20080211,7265,7351,7224.5,7317
20080212,7319.5,7519,7283,7472
20080213,7435,7545.5,7404.5,7530
20080214,7585,7596.5,7468.5,7481
20080215,7480.5,7548,7328,7383.5
20080218,7435.5,7532,7405.5,7514.5
20080219,7484.5,7614.5,7421,7539
20080220,7466.5,7497.5,7379.5,7470
20080221,7524,7549,7403.5,7419
20080222,7395.5,7411,7288,7306.5
20080225,7412.5,7451.5,7352,7393
20080226,7450.5,7555,7430.5,7539
20080227,7519.5,7545,7404.5,7511
20080228,7479,7521,7372.5,7392.5
20080229,7372.5,7389.5,7219.5,7268.5
20080303,7134.5,7246,7122.5,7225
20080304,7199,7241.5,7036.5,7055.5
20080305,7112.5,7220,7100.5,7189.5
20080306,7206.5,7209.5,7087.5,7101.5
20080307,7046.5,7082.5,6966.5,7020.5
20080310,6961,7055.5,6930.5,6954.5
20080311,6973.5,7122.5,6947,7061.5
20080312,7115.5,7182,7083,7092.5
20080313,7018.5,7076,6910,7067
20080314,7009.5,7136.5,6888,6910
20080317,6782,6824,6680.5,6725
20080318,6778.5,6930,6776.5,6923
20080319,7004,7004,6818.5,6834.5
20080320,6817,6886,6778.5,6860.5
20080325,7039,7073,6990,7067.5
20080326,7032.5,7049.5,6975.5,6985
20080327,6977,7120,6974,7054.5
20080328,7092.5,7124,7042,7048
20080331,7023,7066,6932,7064.5
20080401,7037,7251.5,6992.5,7248.5
20080402,7290,7314.5,7231.5,7285.5
20080403,7298.5,7306.5,7199,7263.5
20080404,7275,7315,7192.5,7283
20080407,7290,7346.5,7287.5,7342
20080408,7273,7287,7223.5,7259.5
20080409,7245.5,7288,7194.5,7195
20080410,7201.5,7223,7103.5,7204.5
20080411,7255,7267,7066,7091
20080414,7052.5,7085,7009.5,7083.5
20080415,7088,7122,7016.5,7088.5
20080416,7139,7206.5,7092,7198
20080417,7230.5,7236.5,7156,7188.5
20080418,7222,7354.5,7202,7331.5
20080421,7328,7340.5,7239,7287
20080422,7279.5,7308.5,7163,7165.5
20080423,7207,7307,7143.5,7250
20080424,7252.5,7344,7200.5,7327
20080425,7346,7432.5,7331,7391
20080428,7410.5,7452,7392,7405.5
20080429,7418,7418,7339.5,7370
20080430,7376,7442.5,7332,7430.5
20080502,7483,7572.5,7479.5,7511
20080505,7495,7551,7489,7529
20080506,7535,7538.5,7444.5,7528
20080507,7526,7585,7512,7545.5
20080508,7498.5,7551.5,7483.5,7537.5
20080509,7497,7505,7433,7470
20080512,7497,7539,7479,7522
20080513,7549,7554.5,7474.5,7533.5
20080514,7544,7573.5,7469.5,7556
20080515,7532,7591,7502,7571.5
20080516,7577,7679,7575,7634
20080519,7660,7707,7630.5,7695
20080520,7665,7665,7571.5,7577.5
20080521,7587,7616,7476,7512
20080522,7469,7553.5,7440,7529
20080523,7532,7538,7391.5,7393.5
20080526,7406,7425,7374,7415
20080527,7423.5,7465.5,7363.5,7420
20080528,7432,7542,7410,7492
20080529,7521,7558.5,7458,7554
20080530,7534,7579,7524,7546
20080602,7556.5,7563,7407,7409.5
20080603,7419,7477.5,7413.5,7459
20080604,7436,7443,7347,7399
20080605,7417,7458.5,7350.5,7402
20080606,7441.5,7451,7242,7255
20080609,7214.5,7288,7209.5,7263
20080610,7227,7246,7162,7234
20080611,7236.5,7259.5,7077,7096.5
20080612,7088.5,7177.5,7086,7150
20080613,7147,7223,7090.5,7190
20080616,7228.5,7254,7112.5,7182
20080617,7180.5,7297.5,7180.5,7228
20080618,7235,7239,7145,7170.5
20080619,7137.5,7202.5,7099,7178.5
20080620,7176.5,7203.5,6980.5,6996.5
20080623,7014.5,7063,7005.5,7028.5
20080624,7030,7051.5,6873,6982.5
20080625,6966.5,7063.5,6964.5,7043.5
20080626,7002.5,7010.5,6846.5,6865.5
20080627,6871.5,6894.5,6773,6841
20080630,6837,6873.5,6733,6839
20080701,6820,6830.5,6649.5,6675.5
20080702,6728.5,6822.5,6709,6726
20080703,6699.5,6816,6621.5,6768.5
20080704,6775,6805.5,6676,6689
20080707,6712.5,6841.5,6704.5,6722
20080708,6683,6754,6643.5,6729
20080709,6793.5,6817.5,6760,6783.5
20080710,6709.5,6807,6669.5,6722.5
20080711,6762.5,6768.5,6546,6554.5
20080714,6643.5,6670.5,6562,6575.5
20080715,6537,6553,6418.5,6551.5
20080716,6529.5,6595,6406,6591.5
20080717,6623,6730,6613,6689.5
20080718,6672.5,6803,6645,6774.5
20080721,6799.5,6898.5,6753,6818.5
20080722,6804.5,6864,6730,6842
20080723,6895,6973.5,6893,6926
20080724,6959.5,6981,6817,6830.5
20080725,6814.5,6891,6740,6841.5
20080728,6826.5,6837.5,6706,6712.5
20080729,6712.5,6832,6667.5,6818
20080730,6856,6911,6826.5,6837
20080731,6887,6946,6828.5,6870.5
20080801,6844.5,6893,6766.5,6773
20080804,6784.5,6802,6721,6759
20080805,6758.5,6933,6741,6923.5
20080806,6975,6984.5,6896,6966.5
20080807,6949,7020.5,6921.5,6956
20080808,6931,6985.5,6836.5,6966.5
20080811,6990,7024,6954.5,7011.5
20080812,6982,7022,6938.5,6989
20080813,6952.5,6954.5,6800.5,6817.5
20080814,6842,6874.5,6759.5,6862
20080815,6854.5,6908,6781.5,6826.5
20080818,6828.5,6878.5,6762.5,6771.5
20080819,6764.5,6769.5,6640,6666.5
20080820,6684.5,6726.5,6648.5,6678.5
20080821,6664,6681.5,6602,6634
20080822,6629.5,6742,6612.5,6712
20080825,6718.5,6746.5,6645.5,6653
20080826,6667,6755.5,6620,6723.5
20080827,6722.5,6737,6631.5,6732
20080828,6694.5,6838,6641,6805.5
20080829,6807,6835,6776,6798
20080901,6761.5,6827,6713,6797.5
20080902,6767,6930.5,6752,6858
20080903,6832,6895,6812.5,6834.5
20080904,6834.5,6853,6622.5,6633
20080905,6585.5,6623,6462.5,6538.5
20080908,6654.5,6727.5,6590,6638.5
20080909,6620,6696.5,6565.5,6582
20080910,6567.5,6628,6526.5,6581
20080911,6544,6572.5,6447,6543
20080912,6596.5,6622,6524,6566.5
20080915,6364.5,6448.5,6305,6417.5
20080916,6300.5,6390,6224.5,6346.5
20080917,6372,6411.5,6168,6208
20080918,6218,6330.5,6145,6145
20080919,6451.5,6585.5,6425,6572
20080922,6552.5,6589,6419.5,6459.5
20080923,6430,6487,6388.5,6394.5
20080924,6428,6468,6372.5,6403.5
20080925,6416,6556,6404,6548
20080926,6463,6480.5,6364,6441
20080929,6383,6399.5,6163,6193
20080930,5984.5,6247,5969.5,6239.5
20081001,6240,6252.5,6113.5,6220.5
20081002,6146.5,6243.5,5992,6024.5
20081003,6053,6196,5970.5,6182
20081006,5915,5929.5,5661.5,5712.5
20081007,5819,5862.5,5623,5643
20081008,5483,5693,5220,5332
20081009,5365,5507,5163,5221.5
20081010,4917,5008,4641,4894
20081013,5130.5,5468,5082,5461
20081014,5675,5727.5,5438.5,5554.5
20081015,5534.5,5548,5126.5,5192
20081016,4863,5234,4854.5,5010
20081017,5228,5237,4918,5236.5
20081020,5223,5287,5091,5206.5
20081021,5260,5265.5,5007.5,5021.5
20081022,5008,5043,4872,4899
20081023,4871.5,4920.5,4689.5,4736
20081024,4608,4706,4340.5,4610
20081027,4505.5,4811.5,4388,4671.5
20081028,4768,5099,4723,5051.5
20081029,5163,5203,4959.5,5145.5
20081030,5225.5,5356.5,5138,5206.5
20081031,5195,5414.5,5096.5,5400
20081103,5403,5427,5295.5,5364.5
20081104,5361,5643.5,5321.5,5611
20081105,5648,5652,5374,5393.5
20081106,5345,5402,5051,5084.5
20081107,5112,5345,5071.5,5288.5
20081110,5397,5457,5219.5,5228.5
20081111,5259.5,5281,5041,5085.5
20081112,5188,5202,4870,4970
20081113,4928,5037.5,4820.5,4823
20081114,5149,5198,4966.5,5038
20081117,5000.5,5055,4833,4967
20081118,4862,4942.5,4764,4876
20081119,4932.5,4946,4650,4686
20081120,4548,4653.5,4428.5,4603
20081121,4497,4615.5,4350,4435.5
20081124,4570,4897.5,4472.5,4859.5
20081125,4887,5016,4774,4809.5
20081126,4842,4934,4735.5,4897.5
20081127,4941,5001,4903,4973.5
20081128,4978,5023,4880.5,4990.5
20081201,4956,4984.5,4680.5,4685.5
20081202,4656,4890,4616,4864
20081203,4826,4932,4689.5,4889.5
20081204,4869.5,5048,4802,4852
20081205,4808,4843,4633.5,4704
20081208,4939,5087.5,4918.5,5006.5
20081209,4995,5163.5,4934,5073
20081210,5099.5,5156,5053.5,5119
20081211,5101,5135,5023,5100.5
20081212,4889,5048,4831,5041
20081215,5082,5107,4936.5,4981
20081216,4987.5,5074.5,4960.5,5040
20081217,5127,5127,4956,5068
20081218,5050.5,5103.5,5027,5086
20081219,5020,5103.5,4959,4995
20081222,5001,5014.5,4885,4946.5
20081223,4931,5033.5,4915,4939
20081229,4961,5045,4950,5007
20081230,5051,5125.5,5049,5125.5
20090102,5176,5307,5154,5294
20090105,5323,5348,5257.5,5304.5
20090106,5313,5429.5,5269.5,5350
20090107,5316,5325.5,5224.5,5243
20090108,5206,5226.5,5128.5,5201.5
20090109,5209,5244.5,5049.5,5087
20090112,5056,5100,5001,5010
20090113,4989,4989,4902,4939.5
20090114,4982,4986,4683.5,4727.5
20090115,4676,4758,4595,4618.5
20090116,4718,4779,4602,4635
20090119,4720.5,4757,4550,4605
20090120,4621,4684.5,4519,4542
20090121,4524.5,4616,4439.5,4583
20090122,4641,4668.5,4485.5,4518
20090123,4526,4527.5,4366,4476
20090126,4435.5,4674,4432.5,4617
20090127,4620.5,4664,4562.5,4637
20090128,4673.5,4833.5,4671,4811
20090129,4821,4827.5,4682.5,4685
20090130,4716.5,4752,4608,4667.5
20090202,4605.5,4606,4493.5,4595.5
20090203,4567,4685.5,4517.5,4654
20090204,4692.5,4845,4670,4770
20090205,4716,4863,4682.5,4845
20090206,4813.5,4953,4801,4948
20090209,4910.5,4985,4892,4970
20090210,4917,4944.5,4765.5,4785
20090211,4781,4839,4760,4812
20090212,4798,4817,4665,4709.5
20090213,4768,4804.5,4681.5,4688.5
20090216,4662,4718,4644,4654.5
20090217,4630.5,4636.5,4489.5,4513
20090218,4513,4546.5,4416.5,4510
20090219,4491,4570,4457.5,4479.5
20090220,4413.5,4434,4279,4300
20090223,4345,4407.5,4176,4177
20090224,4194,4226.5,4108.5,4192.5
20090225,4220,4271,4081.5,4122
20090226,4161.5,4283.5,4142,4206.5
20090227,4164.5,4195.5,4052.5,4163.5
20090302,4064.5,4077.5,3970.5,3978
20090303,4025,4050,3960,3997.5
20090304,4021,4194,4016,4163.5
20090305,4124,4154.5,3959.5,3982
20090306,4004.5,4063,3927,3945
20090309,3965,4000,3879.5,3957
20090310,3972.5,4199,3958,4161
20090311,4156.5,4286,4119,4203.5
20090312,4165.5,4273.5,4092,4264
20090313,4299.5,4345,4227.5,4274.5
20090316,4296,4364,4273.5,4342
20090317,4329.5,4338,4238,4288.5
20090318,4340,4359,4238,4293
20090319,4331.5,4428,4294,4340
20090320,4302.5,4380,4287.5,4302
20090323,4402.5,4480.5,4392,4455.5
20090324,4523.5,4545.5,4445.5,4498
20090325,4475.5,4561.5,4435,4486
20090326,4537.5,4593,4510,4573.5
20090327,4551.5,4567.5,4450,4477.5
20090330,4452.5,4452.5,4264.5,4283.5
20090331,4284,4389,4284,4379.5
20090401,4341.5,4460.5,4288.5,4428
20090402,4519.5,4696,4507.5,4673.5
20090403,4659,4752.5,4626,4701
20090406,4741,4754,4596.5,4630.5
20090407,4674.5,4680.5,4567,4603
20090408,4542.5,4682,4514.5,4676
20090409,4699.5,4802.5,4668.5,4783
20090414,4768.5,4875.5,4753.5,4813.5
20090415,4790.5,4868.5,4777.5,4867
20090416,4863.5,4935,4821,4904
20090417,4902.5,4979.5,4880.5,4964
20090420,4949.5,4956.5,4759.5,4787
20090421,4795.5,4834.5,4681.5,4823
20090422,4809.5,4903,4746.5,4869
20090423,4851.5,4899,4811,4839
20090424,4850.5,4971,4838.5,4962.5
20090427,4920,5006,4861,4979.5
20090428,4924.5,4937.5,4838,4910.5
20090429,4922.5,5015.5,4910.5,4990
20090430,5005,5130,4996,5035.5
20090504,5103.5,5198.5,5092.5,5172.5
20090505,5188.5,5218.5,5132.5,5146
20090506,5129.5,5235.5,5113.5,5186
20090507,5211,5267.5,5077,5113.5
20090508,5155.5,5254,5134.5,5234
20090511,5205.5,5219.5,5117.5,5146
20090512,5122.5,5215.5,5104,5117.5
20090513,5192,5196,4994,4999
20090514,5010.5,5054,4939,5047.5
20090515,5033.5,5059.5,4967.5,4992
20090518,4957.5,5149.5,4941.5,5146.5
20090519,5175,5297,5169.5,5235.5
20090520,5236,5346,5221.5,5289.5
20090521,5257.5,5274,5160.5,5194
20090522,5194,5249.5,5152.5,5197
20090525,5197,5225.5,5111.5,5200.5
20090526,5172.5,5286.5,5086.5,5281
20090527,5270,5320,5246,5270.5
20090528,5242.5,5273.5,5166.5,5206.5
20090529,5257.5,5294.5,5200.5,5221.5
20090601,5297,5440.5,5290.5,5415
20090602,5392.5,5462,5383.5,5425.5
20090603,5430.5,5453.5,5321.5,5324
20090604,5337.5,5406,5327.5,5355.5
20090605,5378.5,5447.5,5329,5365.5
20090608,5335.5,5343,5249,5287
20090609,5317.5,5350,5261.5,5298.5
20090610,5324,5418.5,5315.5,5334
20090611,5344,5405,5321,5392
20090612,5375,5390,5326.5,5349.5
20090615,5342.5,5342.5,5163.5,5176.5
20090616,5172.5,5217,5138.5,5142.5
20090617,5151.5,5170,5042.5,5093
20090618,5097,5140,5051,5127.5
20090619,5118,5161,5097,5108.5
20090622,5127,5144,4963,4975
20090623,4961,5034,4950,5003.5
20090624,5001,5121,4977,5099.5
20090625,5113,5122,4998,5098
20090626,5098,5146.5,5030.5,5067
20090629,5025,5182.5,5018,5156
20090630,5161.5,5185,5067.5,5092.5
20090701,5096.5,5208.5,5084,5180
20090702,5139,5158.5,4982,4999.5
20090703,5011.5,5028.5,4962.5,4984.5
20090706,4945.5,4970.5,4886.5,4937.5
20090707,4946.5,4982.5,4861.5,4873
20090708,4852,4910,4830.5,4837
20090709,4867.5,4948.5,4865.5,4918.5
20090710,4879,4923.5,4845,4865
20090713,4831,5024,4798,5008
20090714,5014.5,5081.5,4981.5,5055.5
20090715,5106,5210,5089.5,5193.5
20090716,5198,5279,5180.5,5248.5
20090717,5286.5,5300.5,5237,5269
20090720,5314,5340,5284,5318
20090721,5342,5420,5306.5,5352.5
20090722,5394,5419,5327.5,5409
20090723,5414,5543,5379,5541
20090724,5506,5584,5479,5511.5
20090727,5582,5602.5,5494.5,5527
20090728,5562.5,5583,5442.5,5466
20090729,5496,5590,5424.5,5565.5
20090730,5585,5678,5532.5,5634.5
20090731,5627,5666.5,5582.5,5608.5
20090803,5639,5743.5,5585,5711.5
20090804,5690,5713.5,5638.5,5711.5
20090805,5705,5733,5611,5632.5
20090806,5677,5704,5619,5635
20090807,5641,5760.5,5592.5,5740
20090810,5707,5723,5668.5,5684
20090811,5712,5734,5549.5,5570
20090812,5591.5,5649,5531.5,5633
20090813,5638,5734,5629,5683
20090814,5677,5724.5,5569,5604
20090817,5586,5586,5454,5486
20090818,5512,5536,5475,5528
20090819,5497,5556.5,5437,5551
20090820,5565,5604.5,5543,5590
20090821,5566,5758.5,5559,5739
20090824,5770,5811,5748,5778
20090825,5746,5855.5,5737.5,5827.5
20090826,5827,5851,5778,5806
20090827,5791,5820.5,5709,5780.5
20090828,5783.5,5853,5770,5777.5
20090831,5757,5774,5714.5,5742.5
20090901,5781,5791,5582,5593
20090902,5606,5617.5,5540.5,5588.5
20090903,5586,5644,5554,5585.5
20090904,5600,5708,5598,5698.5
20090907,5692,5755,5692,5732
20090908,5750,5781,5731.5,5754.5
20090909,5739,5863,5726.5,5855
20090910,5869.5,5906,5823,5881
20090911,5887,5930.5,5875.5,5887.5
20090914,5847,5901.5,5809,5892
20090915,5902.5,5927,5860,5913.5
20090916,5927,5998,5918.5,5988.5
20090917,6018.5,6026.5,5974,5978
20090918,5995,6040.5,5979.5,6000
20090921,5986,5989.5,5893.5,5945
20090922,5980.5,6030.5,5968.5,5992.5
20090923,5988.5,6033,5948,5997.5
20090924,5955.5,6020.5,5862,5875
20090925,5899,5907,5836.5,5846.5
20090928,5842.5,6020,5830.5,6010.5
20090929,6010.5,6035.5,5967,5995
20090930,5996,6023,5895.5,5981.5
20091001,5955.5,6005.5,5828.5,5844
20091002,5798.5,5814.5,5720,5748.5
20091005,5747,5818.5,5718.5,5811.5
20091006,5796.5,5941.5,5795.5,5922
20091007,5916.5,5971.5,5904.5,5923.5
20091008,5997.5,6010,5944.5,5998
20091009,5990.5,6027.5,5952.5,5987
20091012,6009.5,6095,6009.5,6061.5
20091013,6049.5,6068.5,5974,6010.5
20091014,6061.5,6143.5,6059.5,6126
20091015,6138.5,6149.5,6085.5,6118
20091016,6141.5,6166.5,6009,6033.5
20091019,6046,6137.5,6038.5,6120.5
20091020,6134,6170.5,6062,6072.5
20091021,6104.5,6139,6016,6114.5
20091022,6049,6059.5,5990.5,6052
20091023,6108.5,6128.5,6009.5,6036.5
20091026,6051.5,6080.5,5902,5927
20091027,5932.5,5953.5,5877,5898.5
20091028,5897.5,5908.5,5751,5774
20091029,5742.5,5884.5,5739.5,5878
20091030,5876,5880,5659,5675.5
20091102,5689.5,5752.5,5616.5,5616.5
20091103,5664,5674.5,5592.5,5647
20091104,5661.5,5751,5659,5711.5
20091105,5659.5,5793,5634.5,5759
20091106,5756.5,5809.5,5687.5,5774
20091109,5805,5919.5,5805,5916
20091110,5911.5,5930.5,5873.5,5885.5
20091111,5933.5,5985,5922.5,5950
20091112,5931,6007,5912,5948
20091113,5948,5981,5893,5973.5
20091116,6011.5,6093,6008,6078.5
20091117,6063.5,6084,6039.5,6073
20091118,6086,6124,6048.5,6066
20091119,6076.5,6076.5,5966.5,5991
20091120,6012.5,6026.5,5914,5950
20091123,5987.5,6103.5,5987.5,6065.5
20091124,6035.5,6095.5,6024,6049
20091125,6106.5,6112.5,6031,6072.5
20091126,6051.5,6055,5872.5,5899
20091127,5837.5,5999,5786,5949.5
20091130,5970.5,6000,5884.5,5899.5
20091201,5951.5,6063,5949.5,6051.5
20091202,6051.5,6092.5,6030,6053
20091203,6106.5,6133,6033.5,6054.5
20091204,6020.5,6138.5,6001,6075.5
20091207,6072.5,6091,6020.5,6072.5
20091208,6071.5,6088.5,5934.5,5955.5
20091209,5946.5,5996,5881,5920
20091210,5924.5,6020,5913.5,5984.5
20091211,5996.5,6075,5994.5,6041
20091214,6100.5,6117.5,6055,6083
20091215,6104.5,6107,6028,6088
20091216,6089,6183.5,6080.5,6174.5
20091217,6138.5,6168.5,6099,6106
20091218,6129.5,6177.5,6092.5,6114.5
20091221,6134.5,6216.5,6121,6206.5
20091222,6210,6258.5,6203,6237
20091223,6263.5,6267,6210.5,6236.5
20091228,6303.5,6304.5,6256,6282.5
20091229,6305.5,6308.5,6275.5,6290.5
20091230,6282.5,6286,6225,6228
20100104,6271.5,6331.5,6249,6323.5
20100105,6300.5,6333,6285.5,6307
20100106,6303.5,6322,6272.5,6306.5
20100107,6296,6313,6234.5,6301.5
20100108,6328.5,6331.5,6244,6307.5
20100111,6353.5,6369,6304.5,6315
20100112,6324.5,6330,6191,6195.5
20100113,6214,6273.5,6199.5,6266
20100114,6280,6285,6223.5,6266
20100115,6264,6301.5,6132.5,6140.5
20100118,6178.5,6196.5,6151,6189.5
20100119,6173.5,6266.5,6120.5,6261
20100120,6234.5,6246,6103,6129.5
20100121,6174.5,6182.5,5958,5986
20100122,5994.5,6013,5909.5,5929.5
20100125,5886.5,5965.5,5881,5912.5
20100126,5825.5,5957.5,5818,5955.5
20100127,5887,5943.5,5859,5905.5
20100128,5976.5,5997.5,5804.5,5837.5
20100129,5828.5,5928.5,5825,5882.5
20100201,5833.5,5945.5,5833.5,5914.5
20100202,5910.5,5993,5894,5985.5
20100203,6008,6008.5,5925,5948
20100204,5963.5,5966.5,5782,5807
20100205,5804.5,5805.5,5688.5,5706
20100208,5712,5776.5,5705.5,5747
20100209,5733.5,5840,5730.5,5817.5
20100210,5803.5,5863.5,5774.5,5803.5
20100211,5836.5,5852.5,5724,5805.5
20100212,5837.5,5838.5,5729,5784
